productCode,gross_weight,net_weight,product_type,selling_price
18BRL05726,0.55,0.55,18BRL,21.07
18BRL05728,0.55,0.55,18BRL,21.07
18BRL05729,2.95,2.95,18BRL,21.07
18BRL05731,1.36,1.36,18BRL,21.07
18BRL05733,2.02,2.02,18BRL,21.07
18BRL05734,1.37,1.37,18BRL,21.07
18BRL05735,1.68,1.68,18BRL,21.07
18BRL05737,1.1,1.1,18BRL,21.07
18BRL05740,0.94,0.94,18BRL,21.07
18BRL05739,0.47,0.47,18BRL,21.07
18BRL05738,0.55,0.55,18BRL,21.07
18BRL05741,0.94,0.94,18BRL,21.07
18BRL05743,0.4,0.4,18BRL,21.07
18BRL05744,0.61,0.61,18BRL,21.07
18BRL05746,2.38,2.38,18BRL,21.07
18BRL05747,0.93,0.93,18BRL,21.07
18BRL05750,0.61,0.61,18BRL,21.07
18BRL05749,2.9,2.9,18BRL,21.07
18BRL05748,2.04,2.04,18BRL,21.07
18BRL05753,0.56,0.56,18BRL,21.07
18BRL05756,0.49,0.49,18BRL,21.07
18BRL05754,1.81,1.81,18BRL,21.07
18BRL05755,1.34,1.34,18BRL,21.07
18BRL05757,0.6,0.6,18BRL,21.07
18BRL05759,0.5,0.5,18BRL,21.07
18BRL05760,0.42,0.42,18BRL,21.07
18BRL05761,1.1,1.1,18BRL,21.07
18BRL05763,0.51,0.51,18BRL,21.07
18BRL05765,0.85,0.85,18BRL,21.07
18BRL05767,0.71,0.71,18BRL,21.07
18BRL05766,0.42,0.42,18BRL,21.07
18BRL05768,2.97,2.97,18BRL,21.07
18BRL05771,0.85,0.85,18BRL,21.07
18BRL05770,0.93,0.93,18BRL,21.07
18BRL05773,0.43,0.43,18BRL,21.07
18BRL05774,0.41,0.41,18BRL,21.07
18BRL05776,0.74,0.74,18BRL,21.07
18BRL05775,0.91,0.91,18BRL,21.07
18BRL05780,0.92,0.92,18BRL,21.07
18BRL05777,2.18,2.18,18BRL,21.07
18BRL05781,0.93,0.93,18BRL,21.07
18BRL05778,0.9,0.9,18BRL,21.07
18BRL05782,0.61,0.61,18BRL,21.07
21BRL01263,0.8,0.8,21KBRL,14.62
21BRL01262,0.72,0.72,21KBRL,14.62
21BRL01260,0.73,0.73,21KBRL,14.62
21BRL01257,0.69,0.69,21KBRL,14.62
21BRL01249,0.68,0.68,21KBRL,14.62
21BRL01255,0.71,0.71,21KBRL,14.62
21BRL01254,0.67,0.67,21KBRL,14.62
21BRL01252,0.47,0.47,21KBRL,14.62
21BRL01256,0.66,0.66,21KBRL,14.62
21BRL01253,0.76,0.76,21KBRL,14.62
21BRL01250,0.94,0.94,21KBRL,14.62
21BRL01247,1.26,1.26,21KBRL,14.62
21BRL01248,0.65,0.65,21KBRL,14.62
21BRL01246,0.77,0.77,21KBRL,14.62
21BRL01245,0.68,0.68,21KBRL,14.62
21BRL01244,0.42,0.42,21KBRL,14.62
21BRL01242,0.44,0.44,21KBRL,14.62
21BRL01243,0.8,0.8,21KBRL,14.62
21BRL01241,0.93,0.93,21KBRL,14.62
21BRL01240,0.72,0.72,21KBRL,14.62
21BRL01239,0.94,0.94,21KBRL,14.62
21BRL01238,0.75,0.75,21KBRL,14.62
21BRL01237,0.73,0.73,21KBRL,14.62
21BRL01236,0.71,0.71,21KBRL,14.62
21BRL01235,0.82,0.82,21KBRL,14.62
21BRL01233,0.5,0.5,21KBRL,14.62
21BRL01229,0.43,0.43,21KBRL,14.62
21BRL01228,0.51,0.51,21KBRL,14.62
21BRL01232,0.78,0.78,21KBRL,14.62
21BRL01231,0.45,0.45,21KBRL,14.62
21BRL01230,0.5,0.5,21KBRL,14.62
21BRL01227,0.8,0.8,21KBRL,14.62
21BRL01225,0.44,0.44,21KBRL,14.62
21BRL01223,0.77,0.77,21KBRL,14.62
21BRL01224,0.31,0.31,21KBRL,14.62
21BRL01222,0.83,0.83,21KBRL,14.62
21BRL01220,0.73,0.73,21KBRL,14.62
21BRL01221,0.47,0.47,21KBRL,14.62
21BRL01219,0.58,0.58,21KBRL,14.62
21BRL01218,1.01,1.01,21KBRL,14.62
21BRL01217,0.73,0.73,21KBRL,14.62
21BRL01215,0.72,0.72,21KBRL,14.62
21BRL01216,0.85,0.85,21KBRL,14.62
21BRL01213,0.47,0.47,21KBRL,14.62
21BRL01214,0.74,0.74,21KBRL,14.62
21BRL01212,0.64,0.64,21KBRL,14.62
21BRL01210,0.58,0.58,21KBRL,14.62
21BRL01209,0.41,0.41,21KBRL,14.62
21BRL01208,0.74,0.74,21KBRL,14.62
21BRL01207,0.45,0.45,21KBRL,14.62
21BRL01206,0.65,0.65,21KBRL,14.62
21BRL01205,0.72,0.72,21KBRL,14.62
21BRL01203,0.31,0.31,21KBRL,14.62
21BRL01202,0.48,0.48,21KBRL,14.62
21BRL01201,0.32,0.32,21KBRL,14.62
21BRL01199,0.56,0.56,21KBRL,14.62
21BRL01197,0.42,0.42,21KBRL,14.62
21BRL01200,0.45,0.45,21KBRL,14.62
21BRL01198,0.77,0.77,21KBRL,14.62
21BRL01195,1,1,21KBRL,14.62
21BRL01194,0.43,0.43,21KBRL,14.62
21BRL01193,0.71,0.71,21KBRL,14.62
21BRL01190,0.42,0.42,21KBRL,14.62
21BRL01192,1.55,1.55,21KBRL,14.62
21BRL01191,0.86,0.86,21KBRL,14.62
21BRL01188,0.94,0.94,21KBRL,14.62
21BRL01189,0.69,0.69,21KBRL,14.62
21BRL01186,0.76,0.76,21KBRL,14.62
21BRL01187,0.68,0.68,21KBRL,14.62
21BRL01185,0.44,0.44,21KBRL,14.62
21BRL01182,0.43,0.43,21KBRL,14.62
21BRL01179,0.4,0.4,21KBRL,14.62
21BRL01183,0.73,0.73,21KBRL,14.62
21BRL01180,0.8,0.8,21KBRL,14.62
21BRL01178,0.69,0.69,21KBRL,14.62
21BRL01181,0.48,0.48,21KBRL,14.62
21BRL01177,1.14,1.14,21KBRL,14.62
21BRL01176,0.72,0.72,21KBRL,14.62
21BRL01175,0.72,0.72,21KBRL,14.62
21BRL01174,0.49,0.49,21KBRL,14.62
21BRL01173,0.8,0.8,21KBRL,14.62
21BRL01172,0.42,0.42,21KBRL,14.62
21BRL01171,0.43,0.43,21KBRL,14.62
21BRL01169,0.73,0.73,21KBRL,14.62
21BRL01170,0.73,0.73,21KBRL,14.62
21BRL01166,0.78,0.78,21KBRL,14.62
21BRL01167,0.64,0.64,21KBRL,14.62
21BRL01168,1.1,1.1,21KBRL,14.62
21BRL01165,0.95,0.95,21KBRL,14.62
21BRL01164,0.73,0.73,21KBRL,14.62
21BRL01162,0.68,0.68,21KBRL,14.62
21BRL01163,0.42,0.42,21KBRL,14.62
21BRL01159,0.73,0.73,21KBRL,14.62
21BRL01160,0.44,0.44,21KBRL,14.62
21BRL01161,0.99,0.99,21KBRL,14.62
21BRL01158,0.72,0.72,21KBRL,14.62
21BRL01299,0.72,0.72,21KBRL,14.62
21BRL01301,0.73,0.73,21KBRL,14.62
21BRL01303,0.69,0.69,21KBRL,14.62
21BRL01302,0.66,0.66,21KBRL,14.62
21BRL01300,0.73,0.73,21KBRL,14.62
21BRL01297,0.67,0.67,21KBRL,14.62
21BRL01298,0.66,0.66,21KBRL,14.62
21BRL01296,0.71,0.71,21KBRL,14.62
21BRL01294,0.76,0.76,21KBRL,14.62
21BRL01295,0.63,0.63,21KBRL,14.62
21BRL01293,0.75,0.75,21KBRL,14.62
21BRL01292,0.77,0.77,21KBRL,14.62
21BRL01288,0.7,0.7,21KBRL,14.62
21BRL01285,0.79,0.79,21KBRL,14.62
21BRL01291,0.76,0.76,21KBRL,14.62
21BRL01287,0.67,0.67,21KBRL,14.62
21BRL01289,0.66,0.66,21KBRL,14.62
21BRL01286,0.78,0.78,21KBRL,14.62
21BRL01284,0.68,0.68,21KBRL,14.62
21BRL01290,0.88,0.88,21KBRL,14.62
21BRL01283,0.7,0.7,21KBRL,14.62
21BRL01282,0.67,0.67,21KBRL,14.62
21BRL01281,0.66,0.66,21KBRL,14.62
21BRL01280,0.81,0.81,21KBRL,14.62
21BRL01277,0.71,0.71,21KBRL,14.62
21BRL01279,0.73,0.73,21KBRL,14.62
21BRL01278,0.7,0.7,21KBRL,14.62
21BRL01276,0.74,0.74,21KBRL,14.62
21BRL01275,0.74,0.74,21KBRL,14.62
21BRL01274,0.74,0.74,21KBRL,14.62
21BRL01273,0.68,0.68,21KBRL,14.62
21BRL01272,0.78,0.78,21KBRL,14.62
21BRL01271,0.74,0.74,21KBRL,14.62
21BRL01270,0.71,0.71,21KBRL,14.62
21BRL01269,0.52,0.52,21KBRL,14.62
21BRL01267,0.77,0.77,21KBRL,14.62
21BRL01268,0.75,0.75,21KBRL,14.62
21BRL01266,0.7,0.7,21KBRL,14.62
21BRL01265,0.72,0.72,21KBRL,14.62
21BRL01264,0.78,0.78,21KBRL,14.62
21CHN01851,1.34,1.34,21KCHN,14.62
21CHN01852,5.29,5.29,21KCHN,14.62
21CHN01853,1.3,1.3,21KCHN,14.62
21CHN01854,1.29,1.29,21KCHN,14.62
21CHN01862,1.3,1.3,21KCHN,14.62
21CHN01855,1.31,1.31,21KCHN,14.62
21CHN01858,1.29,1.29,21KCHN,14.62
21CHN01861,1.28,1.28,21KCHN,14.62
21CHN01863,1.85,1.85,21KCHN,14.62
21CHN01859,1.29,1.29,21KCHN,14.62
21CHN01860,1.3,1.3,21KCHN,14.62
21CHN01857,1.3,1.3,21KCHN,14.62
21CHN01864,1.28,1.28,21KCHN,14.62
21CHN01865,1.3,1.3,21KCHN,14.62
21CHN01866,1.29,1.29,21KCHN,14.62
21CHN01867,1.29,1.29,21KCHN,14.62
21CHN01868,1.3,1.3,21KCHN,14.62
21CHN01869,1.3,1.3,21KCHN,14.62
21CHN01870,1.28,1.28,21KCHN,14.62
21CHN01872,1.3,1.3,21KCHN,14.62
21CHN01871,2.76,2.76,21KCHN,14.62
21CHN01873,1.29,1.29,21KCHN,14.62
21CHN01874,1.31,1.31,21KCHN,14.62
21CHN01876,1.29,1.29,21KCHN,14.62
21CHN01877,1.29,1.29,21KCHN,14.62
21CHN01878,1.31,1.31,21KCHN,14.62
21CHN01879,1.3,1.3,21KCHN,14.62
21CHN01880,5.55,5.55,21KCHN,14.62
21CHN01881,17.8,17.8,21KCHN,14.62
21CHN01882,1.29,1.29,21KCHN,14.62
21CHN01883,1.28,1.28,21KCHN,14.62
21CHN01885,1.3,1.3,21KCHN,14.62
21CHN01884,1.89,1.89,21KCHN,14.62
21CHN01886,1.3,1.3,21KCHN,14.62
21CHN01887,1.3,1.3,21KCHN,14.62
21CHN01888,1.3,1.3,21KCHN,14.62
21CHN01889,1.29,1.29,21KCHN,14.62
18RNG10784,2.09,2.09,18RNG,20
18RNG10780,3.29,3.29,18RNG,19
18RNG10779,3.35,3.35,18RNG,19
18RNG10777,2.9,2.9,18RNG,19
18RNG10774,3.54,3.54,18RNG,19
18RNG10773,3.35,3.35,18RNG,19
18RNG10772,2.95,2.95,18RNG,19
18RNG10771,2.04,2.04,18RNG,19
18ERS16420,4.06,4.06,18ERS,20
18ERS16419,3.78,3.78,18ERS,20
18ERS16417,4.16,4.16,18ERS,20
18ERS16416,2.75,2.75,18ERS,19
18ERS16415,2.76,2.76,18ERS,19
18CHN16285,18.99,18.99,18CHN,20
18CHN16283,5.18,5.18,18CHN,19
18CHN16282,5.46,5.46,18CHN,19
18BGL02612,9.8,9.8,18BGL,19
18BGL02615,9.52,9.52,18BGL,19
18BGL02616,10.15,10.15,18BGL,19
18BGL02617,8.33,8.33,18BGL,19
18BRL05797,7.98,7.98,18BRL,20
18BRL05786,2.72,2.72,18BRL,19
18BRL05785,7.39,7.39,18BRL,19
18PND16088,0.27,0.27,18PND,21.07
18PND16090,0.64,0.64,18PND,21.07
18PND16089,0.59,0.59,18PND,21.07
18BRL05799,2.42,2.42,18BRL,21.07
18BRL05800,1.37,1.37,18BRL,0
18BRL05801,2.13,2.13,18BRL,0
18BRL05802,1.5,1.5,18BRL,0
18BRL05803,2.95,2.95,18BRL,0
18BRL05804,2.71,2.71,18BRL,0
18BRL05806,2.24,2.24,18BRL,0
18BRL05807,2.12,2.12,18BRL,0
18BRL05808,0.79,0.79,18BRL,0
18BRL05809,2.16,2.16,18BRL,0
18BRL05810,0.79,0.79,18BRL,0
18BRL05811,1.59,1.59,18BRL,0
18BRL05812,2.66,2.66,18BRL,0
18BRL05813,2.82,2.82,18BRL,0
18BRL05814,2.99,2.99,18BRL,0
18BRL05815,1.09,1.09,18BRL,0
18BRL05817,3.15,3.15,18BRL,0
18BRL05818,0.57,0.57,18BRL,0
18BRL05819,0.67,0.67,18BRL,0
18BRL05820,1.03,1.03,18BRL,0
18BRL05821,0.87,0.87,18BRL,0
18BRL05822,1.2,1.2,18BRL,0
18BRL05823,1.04,1.04,18BRL,0
18BRL05824,1.9,1.9,18BRL,0
18BRL05825,3.39,3.39,18BRL,0
18BRL05826,1.38,1.38,18BRL,0
18BRL05827,1.13,1.13,18BRL,0
18BRL05828,1.92,1.92,18BRL,0
18BRL05829,0.74,0.74,18BRL,0
18BRL05830,0.86,0.86,18BRL,0
18BRL05831,1.28,1.28,18BRL,0
18BRL05832,0.8,0.8,18BRL,0
18BRL05833,1.69,1.69,18BRL,0
18BRL05834,0.88,0.88,18BRL,0
18BRL05835,0.67,0.67,18BRL,0
18BRL05836,0.57,0.57,18BRL,0
18BRL05837,0.71,0.71,18BRL,0
18BRL05838,1.38,1.38,18BRL,0
18BRL05839,2.18,2.18,18BRL,0
18BRL05840,3.5,3.5,18BRL,0
18BRL05841,1.16,1.16,18BRL,0
18PND16091,0.4,0.4,18PND,21.07
18CHN16384,0.83,0.83,18CHN,21.07
18CHN16383,0.88,0.88,18CHN,21.07
18CHN16382,1.63,1.63,18CHN,21.07
18CHN16381,5.81,5.81,18CHN,21.07
18CHN16380,0.57,0.57,18CHN,21.07
18CHN16379,1.44,1.44,18CHN,21.07
18CHN16378,1.43,1.43,18CHN,21.07
18CHN16377,1.59,1.59,18CHN,21.07
18CHN16375,0.71,0.71,18CHN,21.07
18CHN16373,0.81,0.81,18CHN,21.07
18CHN16371,1.22,1.22,18CHN,21.07
18CHN16368,0.82,0.82,18CHN,21.07
18CHN16366,1.62,1.62,18CHN,21.07
18CHN16362,0.89,0.89,18CHN,21.07
18CHN16361,0.61,0.61,18CHN,21.07
18CHN16360,1.6,1.6,18CHN,21.07
18CHN16359,1.63,1.63,18CHN,21.07
18CHN16357,1.11,1.11,18CHN,21.07
18CHN16355,0.93,0.93,18CHN,21.07
18CHN16351,0.82,0.82,18CHN,21.07
18CHN16350,0.62,0.62,18CHN,21.07
18CHN16349,1.72,1.72,18CHN,21.07
18CHN16348,1.63,1.63,18CHN,21.07
18CHN16345,0.91,0.91,18CHN,21.07
18CHN16344,0.65,0.65,18CHN,21.07
18CHN16343,1.5,1.5,18CHN,21.07
18CHN16342,0.83,0.83,18CHN,21.07
18CHN16339,1.51,1.51,18CHN,21.07
18CHN16338,0.91,0.91,18CHN,21.07
18CHN16337,1.29,1.29,18CHN,21.07
18CHN16332,1.48,1.48,18CHN,21.07
18CHN16328,0.8,0.8,18CHN,21.07
18CHN16325,1.63,1.63,18CHN,21.07
18CHN16324,0.75,0.75,18CHN,21.07
18CHN16323,1.58,1.58,18CHN,21.07
18CHN16320,1.32,1.32,18CHN,21.07
18CHN16318,0.87,0.87,18CHN,21.07
18CHN16317,1.61,1.61,18CHN,21.07
18CHN16316,1.62,1.62,18CHN,21.07
18CHN16314,1.12,1.12,18CHN,21.07
18CHN16315,0.72,0.72,18CHN,21.07
18CHN16313,1.36,1.36,18CHN,21.07
18CHN16310,0.75,0.75,18CHN,21.07
18CHN16312,0.63,0.63,18CHN,21.07
18CHN16311,1.54,1.54,18CHN,21.07
18CHN16309,0.63,0.63,18CHN,21.07
18CHN16307,1.24,1.24,18CHN,21.07
18CHN16305,1.63,1.63,18CHN,21.07
18CHN16302,0.92,0.92,18CHN,21.07
18CHN16301,0.71,0.71,18CHN,21.07
18CHN16300,1.5,1.5,18CHN,21.07
18CHN16298,0.84,0.84,18CHN,21.07
18CHN16296,5.69,5.69,18CHN,21.07
18CHN16294,0.91,0.91,18CHN,21.07
21PND01458,0.57,0.57,21KPND,14.62
18BRL05842,2.23,2.23,18BRL,21.07
18BRL05843,2.14,2.14,18BRL,21.07
18BRL05844,2.12,2.12,18BRL,21.07
18BRL05845,2.13,2.13,18BRL,21.07
18CHN16406,5.57,5.57,18CHN,0
18CHN16405,6.3,6.3,18CHN,0
18CHN16404,6.02,6.02,18CHN,0
18CHN16397,1.43,1.43,18CHN,0
18CHN16402,1.47,1.47,18CHN,0
18CHN16398,1.47,1.47,18CHN,0
18CHN16401,0.86,0.86,18CHN,0
18CHN16399,0.7,0.7,18CHN,0
18CHN16393,0.84,0.84,18CHN,0
18CHN16394,1.47,1.47,18CHN,0
18CHN16392,1.46,1.46,18CHN,0
18CHN16390,1.52,1.52,18CHN,0
18CHN16389,0.68,0.68,18CHN,0
18CHN16388,1.49,1.49,18CHN,0
18BRL05848,2.34,2.34,18BRL,0
18BRL05850,2.33,2.33,18BRL,0
18BRL05849,2.34,2.34,18BRL,0
18BRL05851,2.37,2.37,18BRL,0
18BRL05853,2.34,2.34,18BRL,0
18BRL05852,2.35,2.35,18BRL,0
18BRL05854,2.33,2.33,18BRL,0
18BRL05856,2.24,2.24,18BRL,0
18BRL05858,1.99,1.99,18BRL,0
18BRL05860,2.18,2.18,18BRL,0
18BRL05859,2.38,2.38,18BRL,0
18BRL05861,2.3,2.3,18BRL,0
18BRL05863,2.32,2.32,18BRL,0
18BRL05864,2.34,2.34,18BRL,0
18BRL05865,2.17,2.17,18BRL,0
18PND16092,0.31,0.31,18PND,21.07
18BRL05915,2.64,2.64,18BRL,21.07
18BRL05914,0.85,0.85,18BRL,21.07
18BRL05867,0.56,0.56,18BRL,21.07
18BRL05868,1.88,1.88,18BRL,21.07
18BRL05871,0.98,0.98,18BRL,21.07
18BRL05866,0.49,0.49,18BRL,21.07
18BRL05869,0.68,0.68,18BRL,21.07
18BRL05870,1.13,1.13,18BRL,21.07
18BRL05872,0.49,0.49,18BRL,21.07
18BRL05873,1.93,1.93,18BRL,21.07
18BRL05875,2.68,2.68,18BRL,21.07
18BRL05874,2.32,2.32,18BRL,21.07
18BRL05876,1.47,1.47,18BRL,21.07
18BRL05877,1.01,1.01,18BRL,21.07
18BRL05878,1.97,1.97,18BRL,21.07
18BRL05879,1.04,1.04,18BRL,21.07
18BRL05880,0.94,0.94,18BRL,21.07
18BRL05881,1.65,1.65,18BRL,21.07
18BRL05882,1.13,1.13,18BRL,21.07
18BRL05883,0.47,0.47,18BRL,21.07
18BRL05884,0.52,0.52,18BRL,21.07
18BRL05885,1.71,1.71,18BRL,21.07
18BRL05886,1.45,1.45,18BRL,21.07
18BRL05887,1.03,1.03,18BRL,21.07
18BRL05888,1.24,1.24,18BRL,21.07
18BRL05889,1.25,1.25,18BRL,21.07
18BRL05890,1.59,1.59,18BRL,21.07
18BRL05891,1.26,1.26,18BRL,21.07
18BRL05894,1.03,1.03,18BRL,21.07
18BRL05895,0.74,0.74,18BRL,21.07
18BRL05896,1.66,1.66,18BRL,21.07
18BRL05897,1.8,1.8,18BRL,21.07
18BRL05898,2.02,2.02,18BRL,21.07
18BRL05899,1.29,1.29,18BRL,21.07
18BRL05900,1.92,1.92,18BRL,21.07
18BRL05901,3.46,3.46,18BRL,21.07
18BRL05902,1.19,1.19,18BRL,21.07
18BRL05903,1.35,1.35,18BRL,21.07
18BRL05904,0.96,0.96,18BRL,21.07
18BRL05905,0.67,0.67,18BRL,21.07
18BRL05906,2.18,2.18,18BRL,21.07
18BRL05907,1.55,1.55,18BRL,21.07
18BRL05908,1.77,1.77,18BRL,21.07
18BRL05909,0.62,0.62,18BRL,21.07
18BRL05910,2.01,2.01,18BRL,21.07
18BRL05911,2.97,2.97,18BRL,21.07
18BRL05912,0.77,0.77,18BRL,21.07
18BRL05913,0.63,0.63,18BRL,21.07
18RNG10791,2.53,2.53,18RNG,21.07
18PND16098,1.91,1.91,18PND,21.07
18PND16097,1.25,1.25,18PND,21.07
18PND16096,1.75,1.75,18PND,21.07
18PND16095,3.58,3.58,18PND,21.07
18PND16094,5.98,5.98,18PND,21.07
18ERS16434,2.54,2.54,18ERS,21.07
18ERS16432,2.65,2.65,18ERS,21.07
18ERS16428,5.27,5.27,18ERS,21.07
18ERS16426,3.18,3.18,18ERS,21.07
18ERS16425,2.66,2.66,18ERS,21.07
18ERS16423,6.94,6.94,18ERS,21.07
18CHN16412,9.14,9.14,18CHN,21.07
18CHN16411,9,9,18CHN,21.07
18CHN16409,1.45,1.45,18CHN,21.07
18BGL02620,12.26,12.26,18BGL,21.07
18BRL05916,4.24,4.24,18BRL,21.07
18BRL06029,0.44,0.44,18BRL,21.07
18BRL06032,0.5,0.5,18BRL,21.07
18BRL06037,1.65,1.65,18BRL,21.07
18BRL06031,1.11,1.11,18BRL,21.07
18BRL06030,0.73,0.73,18BRL,21.07
18BRL06033,0.7,0.7,18BRL,21.07
18BRL06034,0.62,0.62,18BRL,21.07
18BRL06035,0.88,0.88,18BRL,21.07
18BRL06036,2.19,2.19,18BRL,21.07
18BRL06038,1.35,1.35,18BRL,21.07
18BRL06039,0.72,0.72,18BRL,21.07
18BRL06040,1.62,1.62,18BRL,21.07
18BRL06041,2.63,2.63,18BRL,21.07
18BRL06042,0.43,0.43,18BRL,21.07
18BRL06043,0.77,0.77,18BRL,21.07
18BRL06045,2.52,2.52,18BRL,21.07
18BRL06044,1.07,1.07,18BRL,21.07
18BRL06046,1.08,1.08,18BRL,21.07
18BRL06047,0.44,0.44,18BRL,21.07
18BRL06048,0.96,0.96,18BRL,21.07
18BRL06050,0.42,0.42,18BRL,21.07
18BRL05921,0.92,0.92,18BRL,21.07
18BRL05922,1.01,1.01,18BRL,21.07
18BRL05923,5.82,5.82,18BRL,21.07
18BRL05924,0.84,0.84,18BRL,21.07
18BRL05925,0.92,0.92,18BRL,21.07
18BRL05927,1.34,1.34,18BRL,21.07
18BRL05926,2.08,2.08,18BRL,21.07
18BRL05928,3.29,3.29,18BRL,21.07
18BRL05929,0.81,0.81,18BRL,21.07
18BRL05930,0.72,0.72,18BRL,21.07
18BRL05931,5.25,5.25,18BRL,21.07
18BRL05932,1.48,1.48,18BRL,21.07
18BRL05933,0.92,0.92,18BRL,21.07
18BRL05934,1.34,1.34,18BRL,21.07
18BRL05935,0.81,0.81,18BRL,21.07
18BRL05936,0.8,0.8,18BRL,21.07
18BRL05937,2.05,2.05,18BRL,21.07
18BRL05938,1.24,1.24,18BRL,21.07
18BRL05939,0.69,0.69,18BRL,21.07
18BRL05940,0.47,0.47,18BRL,21.07
18BRL05941,1.53,1.53,18BRL,21.07
18BRL05942,0.53,0.53,18BRL,21.07
18BRL05943,1.38,1.38,18BRL,21.07
18BRL05944,3.46,3.46,18BRL,21.07
18BRL05945,0.71,0.71,18BRL,21.07
18BRL05946,0.73,0.73,18BRL,21.07
18BRL05947,0.73,0.73,18BRL,21.07
18BRL05948,0.98,0.98,18BRL,21.07
18BRL05949,1.06,1.06,18BRL,21.07
18BRL05950,0.75,0.75,18BRL,21.07
18BRL05951,1.19,1.19,18BRL,21.07
18BRL05952,0.65,0.65,18BRL,21.07
18BRL05953,2.15,2.15,18BRL,21.07
18BRL05954,0.72,0.72,18BRL,21.07
18BRL05955,0.71,0.71,18BRL,21.07
18BRL05956,0.73,0.73,18BRL,21.07
18BRL05957,1.54,1.54,18BRL,21.07
18BRL05958,0.74,0.74,18BRL,21.07
18BRL05959,0.77,0.77,18BRL,21.07
18BRL05960,1.58,1.58,18BRL,21.07
18BRL05961,1.09,1.09,18BRL,21.07
18BRL05962,0.66,0.66,18BRL,21.07
18BRL05963,0.68,0.68,18BRL,21.07
18BRL05964,0.66,0.66,18BRL,21.07
18BRL05965,0.49,0.49,18BRL,21.07
18BRL05966,0.78,0.78,18BRL,21.07
18BRL05967,0.97,0.97,18BRL,21.07
18BRL05968,0.87,0.87,18BRL,21.07
18BRL05969,1.08,1.08,18BRL,21.07
18BRL05970,1.34,1.34,18BRL,21.07
18BRL05971,1.5,1.5,18BRL,21.07
18BRL05972,2.39,2.39,18BRL,21.07
18BRL05973,0.98,0.98,18BRL,21.07
18BRL05974,0.54,0.54,18BRL,21.07
18BRL05975,0.63,0.63,18BRL,21.07
18BRL05977,1.11,1.11,18BRL,21.07
18BRL05976,0.68,0.68,18BRL,21.07
18BRL05978,0.71,0.71,18BRL,21.07
18BRL05979,0.7,0.7,18BRL,21.07
18BRL05980,0.77,0.77,18BRL,21.07
18BRL05981,1.2,1.2,18BRL,21.07
18BRL05982,1.87,1.87,18BRL,21.07
18BRL05983,0.52,0.52,18BRL,21.07
18BRL05984,0.61,0.61,18BRL,21.07
18BRL05985,1.8,1.8,18BRL,21.07
18BRL05986,0.5,0.5,18BRL,21.07
18BRL05987,1.62,1.62,18BRL,21.07
18BRL05988,0.93,0.93,18BRL,21.07
18BRL05989,0.74,0.74,18BRL,21.07
18BRL05990,1.49,1.49,18BRL,21.07
18BRL05991,0.97,0.97,18BRL,21.07
18BRL05992,1.51,1.51,18BRL,21.07
18BRL05993,1.83,1.83,18BRL,21.07
18BRL05994,1.29,1.29,18BRL,21.07
18BRL05995,1.07,1.07,18BRL,21.07
18BRL05996,2.33,2.33,18BRL,21.07
18BRL05997,0.71,0.71,18BRL,21.07
18BRL05998,0.6,0.6,18BRL,21.07
18BRL05999,1.46,1.46,18BRL,21.07
18BRL06000,0.73,0.73,18BRL,21.07
18BRL06002,1.48,1.48,18BRL,21.07
18BRL06004,0.97,0.97,18BRL,21.07
18BRL06005,1.67,1.67,18BRL,21.07
18BRL06006,1.47,1.47,18BRL,21.07
18BRL06008,0.68,0.68,18BRL,21.07
18BRL06009,0.7,0.7,18BRL,21.07
18BRL06010,1.11,1.11,18BRL,21.07
18BRL06011,0.76,0.76,18BRL,21.07
18BRL06012,1.79,1.79,18BRL,21.07
18BRL06013,0.95,0.95,18BRL,21.07
18BRL06014,0.7,0.7,18BRL,21.07
18BRL06016,0.63,0.63,18BRL,21.07
18BRL06017,0.83,0.83,18BRL,21.07
18BRL06018,1.1,1.1,18BRL,21.07
18BRL06019,2.15,2.15,18BRL,21.07
18BRL06020,0.73,0.73,18BRL,21.07
18BRL06021,0.45,0.45,18BRL,21.07
18BRL06023,0.65,0.65,18BRL,21.07
18BRL06024,1.3,1.3,18BRL,21.07
18BRL06025,2.11,2.11,18BRL,21.07
18BRL06026,0.74,0.74,18BRL,21.07
18BRL06027,0.61,0.61,18BRL,21.07
18BRL06028,0.96,0.96,18BRL,21.07
18CHN16416,0.92,0.92,18CHN,0
18CHN16512,0.69,0.69,18CHN,0
18CHN16414,0.85,0.85,18CHN,0
18CHN16413,0.7,0.7,18CHN,0
18CHN16415,1.93,1.93,18CHN,0
18CHN16511,0.66,0.66,18CHN,0
18CHN16417,2.69,2.69,18CHN,0
18CHN16418,0.77,0.77,18CHN,0
18CHN16419,2.03,2.03,18CHN,0
18CHN16420,0.75,0.75,18CHN,0
18CHN16421,1.64,1.64,18CHN,0
18CHN16422,0.67,0.67,18CHN,0
18CHN16423,0.71,0.71,18CHN,0
18CHN16424,0.67,0.67,18CHN,0
18CHN16425,3.65,3.65,18CHN,0
18CHN16426,0.65,0.65,18CHN,0
18CHN16427,1.07,1.07,18CHN,0
18CHN16428,0.72,0.72,18CHN,0
18CHN16429,0.67,0.67,18CHN,0
18CHN16431,0.71,0.71,18CHN,0
18CHN16432,0.74,0.74,18CHN,0
18CHN16430,1.06,1.06,18CHN,0
18CHN16433,1.05,1.05,18CHN,0
18CHN16434,1.24,1.24,18CHN,0
